timestamp,open,high,low,close,volume,num_trades,tipo,rsi,bb_middle,bb_upper,bb_lower,bb_width,adx,di_plus,di_minus,volume_sma,volume_ratio
2025-08-28 01:50:00,1083.18,1108.2,1083.18,1108.2,13446,5,alcista,72.27572225038017,1077.34,1181.210918071675,973.4690819283248,207.74183614335016,,45.19427402862982,18.73694394968881,14082.65,0.9547918893106057
2025-08-28 02:00:00,1090.61,1090.61,1076.22,1077.72,7725,5,bajista,63.729250604351364,1078.607,1181.8120419209001,975.4019580790998,206.41008384180031,22.5334654802761,44.37080373912477,19.89810237257396,13897.15,0.5558693688993787
2025-08-28 02:10:00,1070.68,1085.92,1070.68,1085.92,11862,4,alcista,59.413546851330906,1081.1215,1182.3493164964136,979.8936835035863,202.4556329928273,24.2687654027276,39.26725517998441,22.345972647852495,13550.3,0.8754049725836329
2025-08-28 02:20:00,1098.7,1098.7,1070.54,1074.8,16959,4,bajista,56.250221137175814,1082.0539999999999,1182.6549112441726,981.4530887558271,201.20182248834544,26.0321815436217,37.847882837042576,21.616300163709518,13980.05,1.213085790108047
2025-08-28 02:30:00,1090.53,1103.55,1086.23,1089.88,14750,6,bajista,51.71053659298606,1084.23,1183.4533694884003,985.0066305115998,198.44673897680048,25.80618483046232,32.25512320773205,22.273131368392203,13555.5,1.0881192136033344
2025-08-28 02:40:00,1086.75,1086.75,1037.79,1054.79,23356,7,bajista,44.76879718868517,1085.9805000000001,1181.585710268721,990.3752897312793,191.21042053744168,25.438150049740262,25.936427398895585,31.157396550621385,14417.45,1.6199813420542466
2025-08-28 02:50:00,1051.95,1051.95,1027.12,1027.12,10609,5,bajista,34.82623592755748,1088.519,1174.0311097980004,1003.0068902019997,171.02421959600076,26.56515328901789,23.33433116660956,33.53147451248714,13818.1,0.7677611249013975
2025-08-28 03:00:00,1020.48,1037.35,989.63,1006.55,23644,6,bajista,22.966987978711543,1089.2199999999998,1171.5910797485826,1006.8489202514171,164.74215949716552,29.368778977404872,11.081568273997252,43.78323569175298,14406.1,1.6412491930501663
2025-08-28 03:10:00,1007.54,1056.55,1007.54,1056.55,16156,6,alcista,37.62166167110094,1090.3615,1170.0843668972448,1010.6386331027553,159.44573379448946,31.339157835490077,15.129657491813402,42.99274272059469,14608.2,1.1059541901124026
2025-08-28 03:20:00,1073.4,1086.21,1057.73,1086.21,8936,4,alcista,43.43030936069554,1092.6985,1168.7978844016875,1016.5991155983124,152.19876880337506,31.590621495390526,21.521710497431595,36.92979760284493,14420.65,0.6196669359564236
2025-08-28 03:30:00,1090.19,1090.19,1039.88,1039.88,12162,5,bajista,33.62803824444191,1090.6365,1170.2123464478686,1011.0606535521316,159.15169289573703,32.29826083629766,14.018553658022343,39.23255323634824,13960.8,0.8711535155578477
2025-08-28 03:40:00,1041.47,1046.26,1031.47,1036.03,6339,4,bajista,37.2282088886055,1088.1950000000002,1171.4293316059832,1004.9606683940171,166.46866321196603,33.58481952874163,14.721250498162322,37.26918478501525,13548.4,0.4678781258303564
2025-08-28 03:50:00,1027.94,1031.93,1005.56,1031.93,12679,6,alcista,35.195872964694544,1084.0955000000001,1170.02771060813,998.1632893918702,171.86442121625987,34.944850055550056,14.580820596039551,39.93991359838597,13814.55,0.9178004350485539
2025-08-28 04:00:00,1015.69,1015.69,984.45,984.45,12850,4,bajista,32.50260532976034,1075.7269999999999,1166.3594210841736,985.0945789158262,181.2648421683474,35.7899536742451,13.8711561730713,41.97020903742643,13665.15,0.9403482581603568
2025-08-28 04:10:00,996.07,1011.57,975.7,975.7,13304,6,bajista,30.42141970565639,1068.009,1165.2115505188442,970.8064494811558,194.40510103768838,36.28975955789233,13.564128195189614,38.99100348844324,13434.4,0.9902935747037457
2025-08-28 04:20:00,970.41,970.41,952.61,969.42,10481,4,bajista,32.76465720287736,1060.0310000000002,1162.2268425150871,957.8351574849132,204.3916850301739,37.24291873147382,13.814668605859124,43.06253895699145,13223.9,0.7925801011804384
2025-08-28 04:30:00,956.92,964.72,919.47,919.47,14128,6,bajista,26.617593347006462,1048.3255,1158.7071902198436,937.9438097801562,220.76338043968735,39.27207535492089,12.88540919749617,45.514621809654834,13346.75,1.0585348493078839
2025-08-28 04:40:00,925.97,925.97,911.19,920.42,3965,3,bajista,27.675266080518313,1038.5390000000002,1157.9398734694319,919.1381265305686,238.8017469388633,41.88043045219713,10.685792730238948,48.37355510017308,12955.5,0.30604762456099727
2025-08-28 04:50:00,913.25,944.93,913.25,939.68,12618,5,alcista,28.539178144824817,1029.335,1149.453285123676,909.216714876324,240.23657024735212,44.60001266285847,13.41482712239893,48.093203576232284,13042.85,0.9674265977144566
2025-08-28 05:00:00,939.64,950.52,931.26,950.52,4935,4,alcista,33.992446805244256,1021.7620000000001,1141.6939220224547,901.8300779775456,239.86384404490911,47.178180642197454,15.528948871448842,41.18630084826434,12545.2,0.39337754679080444
2025-08-28 05:10:00,949.0,959.2,939.59,939.59,7674,5,bajista,35.83427739116364,1013.3315,1131.3695458335815,895.2934541664187,236.0760916671628,48.63347244660468,17.66630081563264,39.60445047022617,12256.6,0.6261116459703343
2025-08-28 05:20:00,938.7,984.42,938.7,984.42,9695,5,alcista,46.67927133039225,1008.6665,1123.3159957456726,894.0170042543275,229.29899149134508,45.479895143428784,23.193636933451508,31.672682473469216,12355.1,0.7846961983310535
2025-08-28 05:30:00,972.02,972.02,938.3,938.3,12947,5,bajista,32.046883065618076,1001.2855,1113.984601472158,888.5863985278421,225.3982029443158,43.84347245781116,19.204864970901728,32.02772510298831,12409.35,1.0433262016141054
2025-08-28 05:40:00,940.92,958.39,937.07,958.39,7766,4,alcista,30.013134851138346,995.4649999999999,1104.1298573415195,886.8001426584804,217.32971468303913,45.0622043983458,12.975912975912971,32.89377289377291,11949.7,0.6498907922374619
2025-08-28 05:50:00,976.12,995.75,976.12,995.75,8202,4,alcista,42.90035071913508,990.7584999999999,1089.9458394456972,891.5711605543027,198.37467889139452,42.770196060035495,21.89942857142857,29.7874285714286,11622.3,0.7057122944683927
2025-08-28 06:00:00,1001.94,1020.87,993.91,1002.71,19334,6,alcista,44.69257725390253,988.1545,1082.89880797512,893.41019202488,189.48861595024005,39.70120810137305,26.893054906931752,27.11099250561523,11421.2,1.692816866879137
2025-08-28 06:10:00,986.39,1011.35,986.39,1011.35,11828,5,alcista,46.76862203240798,987.366,1081.0008842776258,893.731115722374,187.26976855525174,36.932921552264304,27.22667507204611,23.30691642651295,11482.15,1.0301206655547959
2025-08-28 06:20:00,995.02,1020.8,982.04,1020.8,17263,6,alcista,56.48158054277664,988.0785,1082.5412336767488,893.615766323251,188.92546735349777,34.94891651160962,29.942127503215126,18.92568436523976,11163.1,1.5464342342180935
2025-08-28 06:30:00,1022.11,1024.47,1016.8,1016.8,14691,5,bajista,57.45483566712616,986.091,1076.0533469540112,896.1286530459889,179.92469390802228,33.569834591872514,32.916707592574404,18.087614183282582,11089.85,1.3247248610215647
2025-08-28 06:40:00,1001.22,1002.78,989.92,989.92,17433,5,bajista,53.45979882535612,981.2764999999999,1058.0126470508567,904.5403529491431,153.4722941017136,31.808291610743407,32.61319125124687,18.842906843782682,11514.7,1.5139777849184086
2025-08-28 06:50:00,1000.92,1004.15,985.58,985.58,10808,5,bajista,63.187711948932794,978.5615,1050.2432493545361,906.879750645464,143.36349870907213,31.156247702147102,35.30883708679047,12.81443434742523,11447.0,0.9441775137590636
2025-08-28 07:00:00,1001.42,1001.42,990.09,996.23,16999,5,bajista,64.55924716727483,976.5715,1043.5941089975788,909.5488910024213,134.0452179951575,30.43453793310286,35.21052769824802,10.603871713377615,11980.0,1.418948247078464
2025-08-28 07:10:00,1000.61,1024.29,1000.61,1024.29,16020,4,alcista,65.71800111462012,976.1894999999998,1041.9589798759887,910.420020124011,131.5389597519777,30.316262614529997,36.58543053382485,10.705667082128913,12147.05,1.3188387303913296
2025-08-28 07:20:00,1004.34,1024.09,1004.34,1010.36,9687,5,alcista,60.99030267411109,977.485,1044.93874571161,910.0312542883901,134.90749142321988,30.88914397499811,35.03891153581451,10.686113611096383,11988.9,0.8079973975927733
2025-08-28 07:30:00,1015.66,1015.66,993.14,994.79,7760,5,bajista,59.96821727824328,978.4395000000001,1046.3257709862698,910.5532290137302,135.77254197253967,31.092305663580564,32.49100317843916,13.546455120964557,11711.7,0.6625852779698933
2025-08-28 07:40:00,980.22,984.05,966.65,984.05,18794,5,alcista,49.923802463033894,979.1709999999999,1046.9632786784841,911.3787213215157,135.5845573569684,30.81428894430079,27.118504034590092,21.497617801768058,12127.35,1.5497202604031384
2025-08-28 07:50:00,976.93,992.23,955.56,955.56,7951,4,bajista,53.832829987564395,980.9755000000001,1043.8172603274515,918.1337396725488,125.68352065490274,29.397362924561317,27.843126166374503,25.094723745970686,11818.5,0.6727588103397216
2025-08-28 08:00:00,943.41,943.41,908.2,908.2,17979,6,bajista,40.058630115279485,980.3644999999999,1045.8666106851583,914.8623893148416,131.0042213703167,27.410253128029723,25.933631814590484,35.52278114300763,12519.2,1.4361141286983192
2025-08-28 08:10:00,913.16,925.58,913.16,920.79,5463,4,alcista,33.53685320214352,979.4199999999998,1047.8705996283004,910.9694003716993,136.9011992566011,29.008720450675526,16.988213054598035,37.495830090070044,12161.45,0.4492063035246619
2025-08-28 08:20:00,932.78,932.78,880.63,880.63,15957,6,bajista,26.600475350762807,975.9254999999999,1056.6277797499692,895.2232202500305,161.40455949993873,33.59500936888917,9.35023771790809,43.493284144345424,12712.55,1.255216302000779
2025-08-28 08:30:00,866.34,866.34,858.15,865.03,7508,4,bajista,22.68314539616155,972.1974999999999,1065.821225035238,878.5737749647616,187.24745007047648,37.82924854752276,9.410872577988137,47.687158434223264,12704.25,0.5909833323494106
2025-08-28 08:40:00,855.66,873.25,855.66,873.25,14273,5,alcista,22.326418845418033,966.6389999999999,1069.910679288942,863.3673207110578,206.5433585778842,41.14771950930919,9.259259259259277,50.48164756684936,12933.15,1.1035981180145595
2025-08-28 08:50:00,882.36,882.36,841.99,841.99,16122,6,bajista,20.255232261357804,961.8235000000001,1078.7395132699862,844.9074867300138,233.8320265399724,44.32992101604884,7.559143060209156,49.761397096151896,13091.9,1.2314484528601655
2025-08-28 09:00:00,826.94,829.14,814.5,829.14,4964,3,alcista,21.270816953755954,955.3610000000001,1086.4995578049345,824.2224421950657,262.2771156098688,47.68240927995117,7.54745672504245,49.83906531160504,12951.8,0.3832671906607576
2025-08-28 09:10:00,824.24,824.24,798.09,803.39,12140,5,bajista,19.758988148590745,945.743,1091.7790960570337,799.7069039429663,292.07219211406743,49.70269204063732,7.31605453875445,51.27625598820785,13148.7,0.9232851916919543
2025-08-28 09:20:00,793.33,803.04,781.34,781.34,21016,6,bajista,15.631897130793561,934.6744999999999,1095.3532870550243,773.9957129449753,321.3575741100491,51.3424475206999,7.206117214344478,54.558873348497315,13232.8,1.588174838280636
2025-08-28 09:30:00,781.02,800.83,781.02,788.78,10698,5,alcista,9.674326221704717,923.5459999999999,1092.4827041107103,754.6092958892896,337.87340822142073,54.15220719244132,1.706130712821898,55.74924075948744,13176.3,0.8119122970788462
2025-08-28 09:40:00,782.43,810.79,782.43,810.79,14884,6,alcista,16.748308840681105,913.0455,1082.6354155982804,743.4555844017196,339.1798311965607,56.49767421613442,4.080596004063638,54.615161337138986,13057.35,1.139894388983982
2025-08-28 09:50:00,810.77,816.29,787.38,792.13,19332,6,bajista,16.577610660333775,901.8120000000001,1072.2265063753619,731.3974936246385,340.82901275072334,59.35259459013737,5.32860103380098,51.11598103904146,13289.4,1.4546932141405933
2025-08-28 10:00:00,796.04,830.94,796.04,830.94,9407,5,alcista,26.889056603773582,893.8629999999999,1061.7861231499144,725.9398768500855,335.84624629982886,63.3203874471189,8.5997026574986,43.695409775134706,12888.1,0.7298981230747744
2025-08-28 10:10:00,816.91,830.71,816.91,824.38,14714,4,alcista,28.795422216474833,885.8030000000001,1050.636529943651,720.9694700563491,329.667059887302,67.62145642329436,9.077089054531182,43.401824244801844,13083.4,1.124631212070257
2025-08-28 10:20:00,816.33,816.33,800.83,812.26,13028,5,bajista,32.497810858143595,876.6044999999998,1035.9321282216524,717.2768717783472,318.65525644330523,70.75591820278395,9.639871885008976,37.947556180506695,12884.85,1.0111099469532048
2025-08-28 10:30:00,809.38,824.76,809.38,817.89,12382,5,alcista,30.73899371069183,866.2845000000001,1011.442475573621,721.1265244263792,290.3159511472418,71.81402605892717,11.896971442033328,38.14621888333373,12702.95,0.9747342152807025
2025-08-28 10:40:00,824.58,827.12,814.19,821.28,18235,6,bajista,37.11742999782938,856.8305,986.2556036375065,727.4053963624935,258.85020727501296,70.09979617112427,13.946500977217683,33.0212070826405,13130.35,1.3887672453514186
2025-08-28 10:50:00,831.83,831.83,810.01,824.42,16908,6,bajista,40.681077607967325,848.3119999999999,960.8266941701878,735.797305829812,225.02938834037582,67.21639911030863,15.349992693263179,26.514686540990763,13587.75,1.2443561296020313
2025-08-28 11:00:00,809.87,816.13,799.87,816.13,12801,6,alcista,36.89667828959442,839.9159999999999,933.199848751513,746.6321512484869,186.567697503026,64.98204832159938,13.064650110280432,28.89060754489986,13288.1,0.9633431416079048
2025-08-28 11:10:00,829.15,829.15,822.44,827.56,4990,4,bajista,46.358451521728135,833.516,909.3188593822604,757.7131406177396,151.60571876452082,61.12210400946366,18.22165589259075,27.09783689706612,13140.05,0.37975502376322773
2025-08-28 11:20:00,818.01,829.19,818.01,822.39,9733,5,alcista,48.22788133368338,829.2254999999999,896.4592153752366,761.9917846247632,134.46743075047334,56.17811984727063,19.194630872483216,20.995252905549187,12727.75,0.7647070377717978
2025-08-28 11:30:00,833.88,850.98,833.88,841.69,6198,4,alcista,60.4076086956522,825.2705,877.4447725367329,773.096227463267,104.34854507346586,52.641813416182245,26.542130103303712,15.749694709396353,12764.5,0.4855654353872067
2025-08-28 11:40:00,841.31,853.7,828.02,849.9,20141,7,alcista,70.1457451810061,823.734,870.5819203155828,776.8860796844173,93.69584063116554,49.821167599711025,26.227904246298316,12.011610462461682,12973.7,1.5524484148700832
2025-08-28 11:50:00,864.04,878.83,852.21,868.29,9606,5,alcista,71.95074816409918,823.8970000000002,871.3684372183886,776.4255627816117,94.94287443677695,46.573893361675935,33.429403939950554,11.563311585481713,13078.6,0.7344822840365176
2025-08-28 12:00:00,859.41,866.68,854.57,866.68,18659,5,alcista,67.38846369236514,823.5685,869.6732106966468,777.4637893033531,92.20942139329372,43.61874495519152,31.74692793091996,12.12553968781135,13297.9,1.4031538814399267
2025-08-28 12:10:00,875.25,875.25,842.02,842.02,4365,4,bajista,64.96310959150621,823.5699999999999,869.6772361029489,777.462763897051,92.21447220589789,39.93067279630791,29.497085979962012,16.06312618689019,12710.05,0.34342901876861226
2025-08-28 12:20:00,832.52,832.52,809.03,809.03,14406,4,bajista,43.19100006215424,822.5645000000001,869.035957895657,776.0930421043431,92.94291579131391,35.436831201909555,25.180240320427206,27.38651535380508,13182.15,1.0928414560598991
2025-08-28 12:30:00,819.55,819.55,794.85,809.95,17050,6,bajista,45.35265700483093,822.8924999999999,868.8842506905248,776.900749309475,91.98350138104979,31.629954471416177,24.314306893995532,31.014922486866286,13427.65,1.2697679787602447
2025-08-28 12:40:00,817.93,826.27,812.87,826.27,15049,5,alcista,54.39322671683914,825.1389999999999,866.7670709440968,783.510929055903,83.25614188819372,27.469435535952634,27.11193241816261,26.448653643083453,13129.3,1.146214954338769
2025-08-28 12:50:00,825.21,845.96,825.21,845.96,16771,5,alcista,58.088870958446215,827.9979999999999,866.8751802096431,789.1208197903568,77.75436041928629,24.268874459851872,30.290846600304818,25.988132680522714,13432.95,1.2484971655518706
2025-08-28 13:00:00,855.01,886.95,855.01,877.39,18885,6,alcista,63.919622922351785,831.3280000000001,875.1001211924286,787.5558788075716,87.54424238485694,23.11499403924353,39.245697981989494,23.820845840639606,13633.0,1.385241692950928
2025-08-28 13:10:00,894.5,914.73,890.37,898.61,11028,5,alcista,66.88976915721898,836.652,885.9085317496108,787.3954682503893,98.51306349922152,23.486207458627394,44.069433790732695,22.770533253785647,13217.8,0.8343294648126013
2025-08-28 13:20:00,896.31,900.17,892.54,900.17,9105,4,alcista,69.7369657116017,840.1135,896.8432338819441,783.383766118056,113.45946776388814,23.49219237686305,46.294804070791166,20.894141522666935,13202.7,0.6896316662500852
2025-08-28 13:30:00,901.57,912.42,901.57,903.71,12969,5,alcista,68.57226476757234,844.0799999999999,906.9400068657193,781.2199931342806,125.72001373143871,24.77830525614957,46.17110379898295,20.94226742446907,13115.45,0.9888337800075483
2025-08-28 13:40:00,900.0,911.52,899.44,899.44,13489,5,bajista,68.87462642692667,848.439,914.0394762177865,782.8385237822134,131.20095243557307,27.245176348544707,46.04713603818617,20.199880668257773,13138.5,1.026677322373178
2025-08-28 13:50:00,881.52,881.52,867.31,869.48,9176,5,bajista,56.469711784699896,851.0184999999999,915.6106009591432,786.4263990408566,129.1842019182866,26.42804850602215,39.133258546377775,29.47393280982469,12978.2,0.7070317917738977
2025-08-28 14:00:00,857.3,861.83,846.22,849.13,8966,4,bajista,49.83032920541184,852.4110000000001,915.4866764863517,789.3353235136484,126.15135297270331,24.27704740240113,39.41484300666035,34.214438629876334,12514.75,0.716434607163547
2025-08-28 14:10:00,855.82,855.82,832.92,854.97,16348,7,bajista,46.893077066616925,853.9385,915.6243882693547,792.2526117306453,123.37177653870936,21.439991951048743,32.52596203336464,38.86584516636899,12486.75,1.3092277814483353
2025-08-28 14:20:00,866.38,872.17,856.77,867.41,6494,5,alcista,50.16208535014876,856.5024999999999,915.7876691314759,797.217330868524,118.57033826295196,18.375467012594182,37.085418102286,38.46061659226417,12171.4,0.533545853394022
2025-08-28 14:30:00,872.71,889.46,864.85,869.28,16408,6,bajista,56.73418972332015,858.5885000000001,916.5059400695582,800.671059930442,115.8348801391162,16.971391564578425,43.38612947870216,35.620482854067376,12742.3,1.2876796182792747
2025-08-28 14:40:00,852.17,865.85,852.17,863.56,8766,4,alcista,65.56843487694854,860.6469999999999,916.0178603204961,805.2761396795038,110.7417206409923,18.047153313338065,45.613864907685866,30.882400491479974,12693.95,0.6905651905041378
2025-08-28 14:50:00,863.2,872.38,847.32,872.38,14288,5,alcista,67.05458121619404,862.1815,917.0389793729917,807.3240206270084,109.71495874598327,19.249815371724555,47.66979943803896,26.26683460904956,13098.45,1.0908160889265524
2025-08-28 15:00:00,856.84,856.84,815.18,815.18,8480,4,bajista,47.52355857264079,860.4455,919.0115424244586,801.8794575755414,117.1320848489172,19.93110951968279,40.19286182990498,32.372828164674395,12515.4,0.6775652396247823
2025-08-28 15:10:00,820.59,873.95,820.59,873.95,14287,6,alcista,55.321495113882655,860.7284999999999,919.5084551494277,801.9485448505721,117.55991029885558,20.089455618334686,35.59570689522042,29.20495199855872,12749.45,1.120597359101765
2025-08-28 15:20:00,888.92,907.47,888.92,907.47,8680,4,alcista,55.67375886524823,862.768,925.1383727236299,800.3976272763701,124.74074544725977,18.85002410094459,34.33317587781449,29.7774628667402,12250.5,0.7085425084690421
2025-08-28 15:30:00,918.13,918.13,906.52,906.52,7036,3,bajista,51.61553858094031,865.993,930.4805289779699,801.5054710220302,128.97505795593975,16.58146173572842,32.00123828553735,31.933695438043564,12384.05,0.5681501608924383
2025-08-28 15:40:00,914.22,935.6,897.36,935.6,20555,7,alcista,56.50497558109647,872.3215,938.1008751950632,806.5421248049369,131.5587503901263,14.398182368081182,33.989739337720856,29.400943151785302,12691.5,1.619587913170232
2025-08-28 15:50:00,931.71,950.37,931.71,950.37,14194,6,alcista,58.227535618563955,879.3425,947.0389975771328,811.6460024228671,135.3929951542657,12.297702313070435,34.07671721677071,28.920606601248938,12548.7,1.1311131830388805
2025-08-28 16:00:00,958.16,982.75,958.16,982.75,5273,4,alcista,63.36509769948982,887.1664999999999,964.5180505305088,809.814949469491,154.70310106101783,10.92022606630558,40.247182842602655,26.981703622925046,12059.9,0.43723413958656376
2025-08-28 16:10:00,991.82,991.82,962.97,989.06,17733,6,bajista,70.75897507117558,894.3215,981.4764442448101,807.16655575519,174.3098884896201,12.608727555340495,42.78525539243226,19.349243960231608,12108.0,1.4645688800792864
2025-08-28 16:20:00,992.42,1015.36,992.42,1015.36,18854,6,alcista,78.27329319318295,901.22,1003.2961142223634,799.1438857776367,204.1522284447267,16.014013858247488,48.17778424383498,14.092771756262021,12106.45,1.5573516596524992
2025-08-28 16:30:00,1023.25,1025.78,1010.94,1010.94,13142,4,bajista,76.65698171252777,906.8365,1020.0605880592209,793.6124119407791,226.44817611844178,20.00105140482373,51.71509830592306,11.084456535179958,12212.15,1.0761413837858198
2025-08-28 16:40:00,1023.97,1053.11,1023.97,1026.23,17924,5,alcista,76.88219363574814,913.1394999999999,1038.2157769336336,788.0632230663662,250.15255386726744,24.596890530074482,51.264790832013404,10.439765210099733,12653.1,1.4165698524472263
2025-08-28 16:50:00,1032.2,1036.95,1020.71,1020.71,20571,6,bajista,75.31850861060023,918.9895,1052.84519881111,785.13380118889,267.71139762222015,28.2998768609075,48.17674308112599,11.42178405986463,13033.2,1.5783537427492864
2025-08-28 17:00:00,1013.55,1037.64,1013.55,1018.97,9416,5,alcista,76.33442911851425,924.966,1065.646264489523,784.285735510477,281.36052897904597,31.589188455283736,47.39092842287286,9.945551842591117,12829.55,0.7339306522832056
2025-08-28 17:10:00,1034.66,1034.66,997.48,999.11,12867,5,bajista,70.70007513638888,931.4475,1073.3039059551995,789.5910940448006,283.71281191039895,33.378469373922265,44.60174980115891,13.323485967503709,13014.1,0.9886968749279628
2025-08-28 17:20:00,988.72,988.72,983.26,983.62,8467,4,bajista,81.85325264750378,938.1719999999999,1076.2999426130943,800.0440573869055,276.25588522618887,37.297482315186286,49.22748934035611,10.210684725357417,12989.15,0.6518517377965456
2025-08-28 17:30:00,976.53,976.53,961.29,974.27,12524,6,bajista,73.33240301423386,944.137,1077.3528350157642,810.9211649842356,266.4316700315286,40.03333228850041,49.456191685529674,17.30248992436373,12797.95,0.9785942279818252
2025-08-28 17:40:00,991.41,1013.19,991.41,1013.19,10765,3,alcista,73.98584263544785,951.426,1082.906935324039,819.9450646759609,262.96187064807816,43.01350790292651,49.58385464831635,17.048359897731608,13011.5,0.8273450409253352
2025-08-28 17:50:00,1012.33,1012.33,976.63,990.72,12933,4,bajista,67.4038859032658,957.4979999999999,1084.133026434237,830.8629735657628,253.2700528684743,45.706541195120046,43.71768421588851,19.729502559792156,12837.75,1.0074195244493778
2025-08-28 18:00:00,976.24,1019.13,976.24,1019.13,17338,7,alcista,67.31335240227168,965.2764999999999,1086.6173391832037,843.9356608167961,242.6816783664076,47.69125849375697,40.52006242762921,19.498565171424254,13266.35,1.3069156173325744
2025-08-28 18:10:00,1011.18,1012.26,964.22,964.22,13108,5,bajista,52.461172122116785,969.8685000000002,1083.086244243466,856.6507557565344,226.4354884869315,48.82567854008672,33.724712232705095,20.640815667458646,13207.35,0.992477673416696
2025-08-28 18:20:00,956.59,980.73,956.59,980.73,12526,5,alcista,49.6195856873823,978.1460000000001,1064.8467238238459,891.4452761761542,173.40144764769173,47.982124602502964,26.764173348696097,22.834904883956067,13409.65,0.9341034255181903
2025-08-28 18:30:00,980.57,980.57,954.89,958.83,10806,4,bajista,44.62271870219504,982.39,1054.7369628358979,910.0430371641021,144.6939256717958,45.49640059342972,24.806990953440966,23.40027471226259,13235.6,0.8164344646257065
2025-08-28 18:40:00,976.93,978.51,966.04,968.68,18586,5,bajista,41.18047158403868,985.4504999999999,1049.1099870673966,921.7910129326033,127.31897413479328,42.28495247966338,19.538542969877753,23.772976614377836,13730.9,1.3535893495692197
2025-08-28 18:50:00,964.36,990.31,963.44,990.31,20598,6,alcista,46.34025190704273,989.64,1041.331537737661,937.948462262339,103.3830754753219,38.30228339567286,19.311618771482664,23.1042626324035,14409.0,1.4295232146575056
