timestamp,open,high,low,close,volume,num_trades,tipo
2025-08-28 01:30:00,1027.24,1041.99,1027.24,1040.25,15908,6,alcista
2025-08-28 01:40:00,1054.89,1106.64,1054.89,1106.64,12671,5,alcista
2025-08-28 01:50:00,1116.1,1116.1,1110.22,1110.86,7691,4,bajista
2025-08-28 02:00:00,1103.1,1127.21,1103.1,1119.19,12814,4,alcista
2025-08-28 02:10:00,1122.12,1133.05,1093.29,1093.29,15099,4,bajista
2025-08-28 02:20:00,1092.27,1096.18,1071.6,1096.18,14029,6,alcista
2025-08-28 02:30:00,1107.55,1124.14,1086.87,1086.87,14426,5,bajista
2025-08-28 02:40:00,1100.42,1130.18,1100.42,1130.18,10611,5,alcista
2025-08-28 02:50:00,1152.69,1165.82,1137.35,1159.84,14585,5,alcista
2025-08-28 03:00:00,1174.58,1197.46,1174.58,1184.16,14407,5,alcista
2025-08-28 03:10:00,1181.17,1204.94,1165.51,1204.94,14007,6,alcista
2025-08-28 03:20:00,1210.02,1210.02,1181.02,1183.7,10262,5,bajista
2025-08-28 03:30:00,1163.62,1163.62,1140.96,1153.11,20384,6,bajista
2025-08-28 03:40:00,1157.66,1157.66,1123.45,1123.45,11310,4,bajista
2025-08-28 03:50:00,1131.22,1160.26,1131.22,1160.26,14282,5,alcista
2025-08-28 04:00:00,1153.93,1164.72,1144.34,1144.34,11456,4,bajista
2025-08-28 04:10:00,1148.46,1155.53,1111.38,1111.38,14864,5,bajista
2025-08-28 04:20:00,1095.49,1095.49,1067.07,1082.65,8017,5,bajista
2025-08-28 04:30:00,1080.1,1100.71,1080.1,1085.87,11379,4,alcista
2025-08-28 04:40:00,1070.71,1070.71,1058.2,1063.61,6190,4,bajista
2025-08-28 04:50:00,1063.15,1063.15,1042.06,1043.98,8797,3,bajista
2025-08-28 05:00:00,1045.0,1045.0,1013.07,1014.31,13246,5,bajista
2025-08-28 05:10:00,1025.47,1025.47,1001.8,1006.73,12667,6,bajista
2025-08-28 05:20:00,999.09,1036.52,999.09,1026.81,17643,6,alcista
2025-08-28 05:30:00,1014.41,1014.41,982.31,993.88,14845,5,bajista
2025-08-28 05:40:00,978.64,1016.21,978.64,1010.62,15014,4,alcista
2025-08-28 05:50:00,1007.38,1026.06,1007.38,1026.06,9167,4,alcista
2025-08-28 06:00:00,1035.06,1042.36,1026.95,1028.82,16287,6,bajista
2025-08-28 06:10:00,1010.12,1015.62,999.44,1007.2,15345,5,bajista
2025-08-28 06:20:00,1026.88,1026.88,1012.35,1022.41,12956,4,bajista
2025-08-28 06:30:00,1004.49,1017.29,998.32,1017.29,11383,5,alcista
2025-08-28 06:40:00,1015.01,1021.41,993.3,993.3,7434,5,bajista
2025-08-28 06:50:00,974.41,989.93,970.8,989.93,10073,4,alcista
2025-08-28 07:00:00,981.13,987.98,960.53,960.53,13902,5,bajista
2025-08-28 07:10:00,942.25,942.25,905.72,905.72,16257,5,bajista
2025-08-28 07:20:00,900.57,900.57,877.96,881.38,15802,5,bajista
2025-08-28 07:30:00,867.06,867.43,835.92,840.8,22849,7,bajista
2025-08-28 07:40:00,841.48,857.96,841.48,854.24,11232,4,alcista
2025-08-28 07:50:00,863.66,868.04,846.38,846.38,14531,5,bajista
2025-08-28 08:00:00,849.26,872.29,849.26,872.29,7381,4,alcista
2025-08-28 08:10:00,887.94,898.96,882.9,889.39,16678,5,alcista
2025-08-28 08:20:00,871.98,913.83,871.98,903.12,14423,6,alcista
2025-08-28 08:30:00,912.83,929.46,912.81,929.46,13484,4,alcista
2025-08-28 08:40:00,932.98,932.98,916.59,928.4,15542,5,bajista
2025-08-28 08:50:00,939.93,940.9,928.25,932.91,10791,4,bajista
2025-08-28 09:00:00,946.5,946.5,902.35,902.35,7812,4,bajista
2025-08-28 09:10:00,885.24,895.58,880.3,895.58,12730,4,alcista
2025-08-28 09:20:00,905.31,913.65,889.55,902.69,24915,7,bajista
2025-08-28 09:30:00,894.29,894.29,867.55,867.55,8604,4,bajista
2025-08-28 09:40:00,876.32,899.41,876.28,888.95,16230,6,alcista
2025-08-28 09:50:00,893.98,893.98,861.4,861.4,13676,5,bajista
2025-08-28 10:00:00,853.13,869.69,850.59,850.59,19264,5,bajista
2025-08-28 10:10:00,857.97,857.97,808.99,808.99,10852,5,bajista
2025-08-28 10:20:00,803.81,817.55,791.58,810.81,13636,5,alcista
2025-08-28 10:30:00,816.8,816.8,798.41,798.41,3152,4,bajista
2025-08-28 10:40:00,791.7,825.1,791.7,825.1,12592,5,alcista
2025-08-28 10:50:00,840.03,875.28,840.03,875.28,19124,5,alcista
2025-08-28 11:00:00,886.85,926.09,886.85,923.59,18751,6,alcista
2025-08-28 11:10:00,927.51,949.59,927.51,949.59,17878,6,alcista
2025-08-28 11:20:00,943.54,961.43,938.8,938.8,12469,5,bajista
2025-08-28 11:30:00,920.24,939.13,920.24,938.91,16994,6,alcista
2025-08-28 11:40:00,930.73,945.38,904.53,945.38,14596,6,alcista
2025-08-28 11:50:00,933.08,938.16,930.72,931.83,11236,4,bajista
2025-08-28 12:00:00,939.89,952.8,939.89,949.42,18708,5,alcista
2025-08-28 12:10:00,955.09,1033.05,955.09,1033.05,14226,6,alcista
2025-08-28 12:20:00,1027.63,1070.69,1023.14,1070.69,21594,6,alcista
2025-08-28 12:30:00,1059.46,1083.1,1059.46,1080.05,16085,5,alcista
2025-08-28 12:40:00,1060.94,1095.99,1060.94,1095.99,7821,4,alcista
2025-08-28 12:50:00,1102.65,1104.46,1088.5,1088.5,10612,3,bajista
2025-08-28 13:00:00,1072.69,1080.5,1039.08,1039.08,13128,7,bajista
2025-08-28 13:10:00,1051.45,1062.05,1038.84,1038.84,9930,5,bajista
2025-08-28 13:20:00,1052.94,1063.73,1052.94,1055.45,10008,4,alcista
2025-08-28 13:30:00,1035.97,1035.97,1002.38,1014.46,13719,6,bajista
2025-08-28 13:40:00,1027.21,1036.68,1010.44,1010.44,14713,4,bajista
2025-08-28 13:50:00,1009.91,1018.18,991.72,1018.18,20460,5,alcista
2025-08-28 14:00:00,1002.27,1037.37,1002.27,1024.26,13135,5,alcista
2025-08-28 14:10:00,1008.16,1008.16,989.48,992.67,7667,4,bajista
2025-08-28 14:20:00,989.62,989.62,956.86,967.84,17981,6,bajista
2025-08-28 14:30:00,974.85,990.69,974.85,979.54,12264,4,alcista
2025-08-28 14:40:00,997.97,1018.58,994.59,1012.48,15746,5,alcista
2025-08-28 14:50:00,1029.11,1053.64,1029.11,1053.64,15504,5,alcista
2025-08-28 15:00:00,1048.84,1059.27,1046.68,1058.65,10949,4,alcista
2025-08-28 15:10:00,1048.56,1068.43,1039.38,1058.91,11308,5,alcista
2025-08-28 15:20:00,1073.7,1136.19,1073.7,1136.19,14458,5,alcista
2025-08-28 15:30:00,1153.48,1189.63,1153.48,1186.53,18705,6,alcista
2025-08-28 15:40:00,1205.91,1205.91,1171.89,1190.78,10772,5,bajista
2025-08-28 15:50:00,1182.19,1182.19,1154.51,1173.74,10075,6,bajista
2025-08-28 16:00:00,1165.36,1165.36,1145.41,1162.07,9365,4,bajista
2025-08-28 16:10:00,1156.26,1156.26,1126.31,1132.67,21238,5,bajista
2025-08-28 16:20:00,1128.31,1133.35,1109.08,1109.08,15070,6,bajista
2025-08-28 16:30:00,1086.93,1107.32,1075.14,1107.32,20053,7,alcista
2025-08-28 16:40:00,1108.62,1124.94,1084.59,1108.91,27708,7,alcista
2025-08-28 16:50:00,1094.77,1108.96,1093.82,1108.96,9521,3,alcista
2025-08-28 17:00:00,1101.66,1101.66,1027.46,1027.46,11022,5,bajista
2025-08-28 17:10:00,1010.38,1015.83,1010.38,1012.62,12286,4,alcista
2025-08-28 17:20:00,1016.49,1065.82,1016.49,1040.71,11900,6,alcista
2025-08-28 17:30:00,1036.02,1036.02,1015.82,1015.82,10927,4,bajista
2025-08-28 17:40:00,1004.17,1042.2,1004.17,1036.96,11560,5,alcista
2025-08-28 17:50:00,1042.05,1042.05,1011.36,1025.29,11981,4,bajista
2025-08-28 18:00:00,1033.21,1033.21,1010.52,1010.62,11809,5,bajista
2025-08-28 18:10:00,1029.5,1031.02,1006.65,1022.53,23212,6,bajista
2025-08-28 18:20:00,1031.62,1050.32,1031.62,1045.78,9948,4,alcista
2025-08-28 18:30:00,1038.83,1066.5,1038.83,1066.5,12154,5,alcista
2025-08-28 18:40:00,1047.03,1052.51,1046.21,1046.21,5080,4,bajista
2025-08-28 18:50:00,1045.88,1062.63,1035.91,1035.91,11076,4,bajista
2025-08-28 19:00:00,1053.47,1063.71,1053.47,1056.06,14120,4,alcista
2025-08-28 19:10:00,1066.02,1068.1,1039.88,1039.88,10248,5,bajista
2025-08-28 19:20:00,1058.2,1058.2,1046.59,1046.59,8010,3,bajista
2025-08-28 19:30:00,1042.08,1044.08,1023.47,1036.51,10221,6,bajista
2025-08-28 19:40:00,1016.33,1059.54,1016.33,1059.54,7683,4,alcista
2025-08-28 19:50:00,1075.18,1110.74,1075.18,1110.74,15374,7,alcista
2025-08-28 20:00:00,1091.19,1091.19,1052.49,1073.24,23367,7,bajista
2025-08-28 20:10:00,1092.68,1092.68,1056.05,1089.89,16489,6,bajista
2025-08-28 20:20:00,1111.17,1119.08,1091.09,1112.2,15289,6,alcista
2025-08-28 20:30:00,1122.23,1132.4,1122.23,1131.53,8552,4,alcista
2025-08-28 20:40:00,1119.21,1119.21,1097.92,1116.07,18802,6,bajista
2025-08-28 20:50:00,1127.0,1136.84,1112.65,1136.84,15085,5,alcista
2025-08-28 21:00:00,1128.91,1141.6,1101.08,1113.7,12040,7,bajista
2025-08-28 21:10:00,1107.17,1132.79,1094.14,1132.79,17998,5,alcista
2025-08-28 21:20:00,1124.84,1149.5,1124.84,1149.5,6068,4,alcista
2025-08-28 21:30:00,1156.65,1172.8,1152.96,1170.6,14922,5,alcista
2025-08-28 21:40:00,1166.99,1179.79,1158.44,1176.45,14826,5,alcista
2025-08-28 21:50:00,1182.89,1185.07,1167.07,1167.07,4157,4,bajista
2025-08-28 22:00:00,1148.46,1182.08,1148.46,1164.63,11766,4,alcista
2025-08-28 22:10:00,1169.18,1169.18,1151.69,1166.13,11933,4,bajista
2025-08-28 22:20:00,1165.54,1179.87,1158.36,1164.23,9448,5,bajista
2025-08-28 22:30:00,1183.89,1212.93,1183.89,1212.93,16609,5,alcista
2025-08-28 22:40:00,1195.78,1207.69,1179.12,1179.12,14378,5,bajista
2025-08-28 22:50:00,1190.14,1195.73,1172.95,1195.73,9647,4,alcista
2025-08-28 23:00:00,1195.58,1214.72,1162.29,1214.72,21708,7,alcista
2025-08-28 23:10:00,1219.25,1248.31,1213.3,1248.31,16586,6,alcista
2025-08-28 23:20:00,1272.9,1272.9,1243.72,1269.36,5985,5,bajista
2025-08-28 23:30:00,1244.9,1281.11,1244.9,1249.8,12963,7,alcista
2025-08-28 23:40:00,1227.14,1233.15,1212.59,1220.36,15989,5,bajista
2025-08-28 23:50:00,1217.22,1217.22,1193.03,1197.34,8547,4,bajista
2025-08-29 00:00:00,1187.93,1188.82,1169.6,1188.82,12823,4,alcista
2025-08-29 00:10:00,1179.81,1179.81,1144.19,1161.02,15541,5,bajista
2025-08-29 00:20:00,1156.31,1156.31,1137.55,1140.41,12915,4,bajista
2025-08-29 00:30:00,1162.37,1165.82,1148.82,1165.82,8919,4,alcista
2025-08-29 00:40:00,1188.38,1230.78,1188.38,1230.78,15452,6,alcista
2025-08-29 00:50:00,1207.01,1230.21,1199.58,1219.72,10231,6,alcista
2025-08-29 01:00:00,1211.41,1273.99,1211.41,1252.76,18548,6,alcista
2025-08-29 01:10:00,1252.26,1288.53,1252.26,1288.53,3840,3,alcista
2025-08-29 01:20:00,1278.32,1280.96,1254.95,1254.95,11672,4,bajista
2025-08-29 01:30:00,1249.86,1300.46,1249.86,1300.46,11090,4,alcista
2025-08-29 01:40:00,1276.12,1291.62,1265.25,1265.25,6108,5,bajista
2025-08-29 01:50:00,1260.64,1274.94,1260.64,1272.75,11051,5,alcista
2025-08-29 02:00:00,1295.89,1329.84,1295.89,1329.84,12283,6,alcista
2025-08-29 02:10:00,1320.77,1337.54,1309.45,1309.45,9374,5,bajista
2025-08-29 02:20:00,1297.36,1376.04,1297.36,1376.04,12863,5,alcista
2025-08-29 02:30:00,1388.07,1420.31,1388.07,1420.31,11312,5,alcista
2025-08-29 02:40:00,1397.77,1397.77,1360.52,1387.48,15201,6,bajista
2025-08-29 02:50:00,1363.41,1383.34,1349.64,1349.64,11498,5,bajista
2025-08-29 03:00:00,1323.13,1401.63,1323.13,1401.63,15020,5,alcista
2025-08-29 03:10:00,1382.49,1417.5,1358.13,1417.5,22320,7,alcista
2025-08-29 03:20:00,1444.64,1444.64,1399.54,1399.54,8966,3,bajista
2025-08-29 03:30:00,1402.09,1402.09,1372.76,1375.06,15881,6,bajista
2025-08-29 03:40:00,1370.69,1370.69,1346.46,1365.1,15021,5,bajista
2025-08-29 03:50:00,1364.05,1390.62,1346.85,1367.98,19718,7,alcista
2025-08-29 04:00:00,1359.92,1359.92,1324.18,1327.92,12969,5,bajista
2025-08-29 04:10:00,1353.25,1385.73,1353.25,1385.73,6479,4,alcista
2025-08-29 04:20:00,1394.08,1410.86,1380.03,1410.86,13093,4,alcista
2025-08-29 04:30:00,1400.56,1409.65,1394.82,1394.82,11113,4,bajista
2025-08-29 04:40:00,1415.19,1443.96,1415.19,1435.26,18129,6,alcista
2025-08-29 04:50:00,1459.48,1479.11,1459.48,1479.11,10582,4,alcista
2025-08-29 05:00:00,1498.3,1498.3,1450.93,1450.93,15007,5,bajista
2025-08-29 05:10:00,1430.02,1536.32,1430.02,1536.32,16939,7,alcista
2025-08-29 05:20:00,1525.93,1543.36,1500.7,1500.7,18102,6,bajista
2025-08-29 05:30:00,1530.42,1565.03,1519.86,1565.03,16228,5,alcista
2025-08-29 05:40:00,1562.51,1578.39,1549.38,1549.38,10326,5,bajista
2025-08-29 05:50:00,1535.05,1556.57,1528.6,1544.23,12428,5,alcista
2025-08-29 06:00:00,1541.92,1567.11,1519.19,1567.11,13342,5,alcista
2025-08-29 06:10:00,1597.3,1639.75,1597.3,1624.56,15032,6,alcista
2025-08-29 06:20:00,1640.6,1711.25,1640.6,1707.11,14000,6,alcista
2025-08-29 06:30:00,1729.86,1729.86,1675.05,1675.05,11441,4,bajista
2025-08-29 06:40:00,1698.49,1713.08,1627.53,1627.53,9111,5,bajista
2025-08-29 06:50:00,1597.49,1631.67,1592.99,1631.67,15369,5,alcista
2025-08-29 07:00:00,1617.46,1662.25,1617.46,1657.9,9285,4,alcista
2025-08-29 07:10:00,1669.11,1688.25,1656.57,1688.25,7436,4,alcista
2025-08-29 07:20:00,1719.86,1719.86,1674.01,1698.26,10421,5,bajista
2025-08-29 07:30:00,1726.06,1726.06,1703.0,1703.0,14196,5,bajista
2025-08-29 07:40:00,1676.16,1676.16,1631.86,1647.5,12951,4,bajista
2025-08-29 07:50:00,1615.04,1631.81,1590.19,1599.83,16922,5,bajista
2025-08-29 08:00:00,1616.99,1658.23,1616.99,1638.69,21500,8,alcista
2025-08-29 08:10:00,1661.39,1683.34,1647.55,1647.55,10914,5,bajista
2025-08-29 08:20:00,1623.83,1659.25,1612.81,1659.25,8389,4,alcista
2025-08-29 08:30:00,1638.62,1638.62,1535.34,1535.34,18826,7,bajista
2025-08-29 08:40:00,1556.95,1565.38,1536.99,1565.38,17754,5,alcista
2025-08-29 08:50:00,1595.08,1624.59,1566.69,1566.69,12857,4,bajista
2025-08-29 09:00:00,1582.79,1610.04,1571.12,1571.12,13860,5,bajista
2025-08-29 09:10:00,1574.82,1576.82,1557.66,1558.76,20309,6,bajista
2025-08-29 09:20:00,1572.31,1572.31,1530.95,1530.95,6434,4,bajista
2025-08-29 09:30:00,1505.29,1505.29,1473.17,1473.17,16685,6,bajista
2025-08-29 09:40:00,1456.38,1456.38,1409.62,1413.94,9412,5,bajista
2025-08-29 09:50:00,1435.13,1448.74,1433.53,1433.53,11922,4,bajista
2025-08-29 10:00:00,1450.47,1479.69,1450.47,1462.42,14266,4,alcista
2025-08-29 10:10:00,1450.66,1473.32,1439.27,1439.27,18751,5,bajista
2025-08-29 10:20:00,1423.53,1423.53,1370.46,1370.46,19470,6,bajista
2025-08-29 10:30:00,1343.5,1343.5,1317.18,1317.18,8626,4,bajista
2025-08-29 10:40:00,1339.98,1361.82,1317.63,1317.63,10158,4,bajista
2025-08-29 10:50:00,1305.16,1317.08,1288.38,1305.79,13009,5,alcista
2025-08-29 11:00:00,1326.04,1355.34,1311.81,1355.34,18542,7,alcista
2025-08-29 11:10:00,1346.22,1346.22,1306.35,1313.97,15665,6,bajista
2025-08-29 11:20:00,1308.52,1308.52,1297.31,1304.92,11628,4,bajista
2025-08-29 11:30:00,1321.15,1329.28,1308.11,1308.11,14690,5,bajista
2025-08-29 11:40:00,1305.55,1325.09,1305.55,1325.09,8607,5,alcista
2025-08-29 11:50:00,1298.96,1298.96,1253.37,1283.23,10189,5,bajista
2025-08-29 12:00:00,1291.62,1331.49,1276.45,1331.49,9350,5,alcista
2025-08-29 12:10:00,1325.4,1365.78,1325.4,1365.78,10380,5,alcista
2025-08-29 12:20:00,1373.34,1388.91,1347.76,1347.76,17046,4,bajista
2025-08-29 12:30:00,1342.19,1372.64,1342.19,1372.64,8272,4,alcista
2025-08-29 12:40:00,1349.97,1398.36,1331.89,1398.36,16278,5,alcista
2025-08-29 12:50:00,1382.13,1382.13,1377.78,1381.09,12721,3,bajista
2025-08-29 13:00:00,1354.26,1377.18,1336.53,1377.18,14538,4,alcista
2025-08-29 13:10:00,1358.87,1358.87,1303.36,1303.36,7542,4,bajista
2025-08-29 13:20:00,1299.82,1305.85,1277.2,1283.74,6401,5,bajista
2025-08-29 13:30:00,1274.49,1296.28,1274.49,1296.28,17221,5,alcista
2025-08-29 13:40:00,1297.94,1304.78,1294.91,1304.78,7978,4,alcista
2025-08-29 13:50:00,1303.0,1330.79,1298.34,1304.95,20102,7,alcista
2025-08-29 14:00:00,1307.84,1307.84,1263.42,1271.0,10626,5,bajista
2025-08-29 14:10:00,1288.25,1310.35,1285.08,1308.36,16634,6,alcista
2025-08-29 14:20:00,1322.51,1330.28,1306.28,1330.28,13729,5,alcista
2025-08-29 14:30:00,1303.93,1324.26,1303.39,1303.39,10435,5,bajista
2025-08-29 14:40:00,1311.42,1348.15,1296.5,1348.15,12899,5,alcista
2025-08-29 14:50:00,1371.75,1390.49,1371.06,1382.4,9128,5,alcista
2025-08-29 15:00:00,1376.44,1376.44,1358.16,1359.59,17302,4,bajista
2025-08-29 15:10:00,1348.02,1400.22,1348.02,1400.22,15132,5,alcista
2025-08-29 15:20:00,1374.19,1374.62,1360.86,1371.81,4280,4,bajista
2025-08-29 15:30:00,1354.31,1375.13,1354.01,1375.13,8963,4,alcista
2025-08-29 15:40:00,1384.35,1398.88,1381.13,1381.13,12342,4,bajista
2025-08-29 15:50:00,1364.8,1376.34,1361.7,1375.28,12742,5,alcista
2025-08-29 16:00:00,1389.53,1430.32,1389.53,1430.32,18755,5,alcista
2025-08-29 16:10:00,1453.85,1453.85,1433.66,1433.66,7601,3,bajista
2025-08-29 16:20:00,1415.48,1415.48,1370.81,1370.81,13838,6,bajista
2025-08-29 16:30:00,1370.05,1390.35,1363.9,1390.35,10671,5,alcista
2025-08-29 16:40:00,1369.8,1417.21,1369.8,1417.21,13314,4,alcista
2025-08-29 16:50:00,1441.85,1466.12,1424.62,1424.62,13034,6,bajista
2025-08-29 17:00:00,1431.2,1456.43,1429.63,1451.93,11359,4,alcista
2025-08-29 17:10:00,1455.29,1455.29,1396.28,1396.28,17627,6,bajista
2025-08-29 17:20:00,1388.27,1403.52,1385.74,1403.52,5529,4,alcista
2025-08-29 17:30:00,1400.75,1439.61,1400.75,1421.63,9632,5,alcista
2025-08-29 17:40:00,1414.08,1437.77,1414.08,1437.59,15333,5,alcista
2025-08-29 17:50:00,1442.19,1442.19,1411.17,1411.17,7064,4,bajista
2025-08-29 18:00:00,1418.42,1425.4,1403.69,1403.69,22406,6,bajista
2025-08-29 18:10:00,1419.8,1422.24,1396.14,1396.9,16636,5,bajista
2025-08-29 18:20:00,1386.64,1448.57,1386.64,1448.57,18611,6,alcista
2025-08-29 18:30:00,1464.9,1469.32,1447.06,1447.06,11674,4,bajista
2025-08-29 18:40:00,1434.56,1434.56,1393.58,1393.58,14417,4,bajista
2025-08-29 18:50:00,1410.2,1447.2,1410.2,1416.16,14037,5,alcista
2025-08-29 19:00:00,1433.68,1453.04,1383.51,1395.09,27338,8,bajista
2025-08-29 19:10:00,1396.59,1435.92,1396.59,1408.76,9541,5,alcista
2025-08-29 19:20:00,1404.0,1441.74,1404.0,1441.74,10778,5,alcista
2025-08-29 19:30:00,1465.8,1511.71,1457.23,1511.71,12534,5,alcista
2025-08-29 19:40:00,1522.99,1539.39,1516.25,1535.52,9665,4,alcista
2025-08-29 19:50:00,1538.62,1579.76,1538.62,1575.88,9124,4,alcista
2025-08-29 20:00:00,1603.51,1615.85,1587.3,1587.3,13538,4,bajista
2025-08-29 20:10:00,1572.4,1580.59,1556.85,1556.85,6168,5,bajista
2025-08-29 20:20:00,1548.36,1552.62,1516.39,1516.39,10913,5,bajista
2025-08-29 20:30:00,1491.01,1492.39,1475.16,1478.71,11964,5,bajista
2025-08-29 20:40:00,1495.31,1537.66,1495.31,1531.95,8385,5,alcista
2025-08-29 20:50:00,1530.29,1537.32,1508.04,1523.16,8291,4,bajista
2025-08-29 21:00:00,1501.63,1555.78,1501.63,1525.79,10836,5,alcista
2025-08-29 21:10:00,1514.05,1540.09,1514.05,1533.06,8618,5,alcista
2025-08-29 21:20:00,1512.34,1512.34,1454.99,1478.64,11079,7,bajista
2025-08-29 21:30:00,1494.49,1519.25,1477.84,1519.25,15360,6,alcista
2025-08-29 21:40:00,1525.15,1536.88,1517.9,1526.65,4226,4,alcista
2025-08-29 21:50:00,1528.83,1564.67,1518.31,1564.67,13380,7,alcista
2025-08-29 22:00:00,1579.34,1611.1,1579.34,1602.99,5496,5,alcista
2025-08-29 22:10:00,1598.11,1606.28,1598.11,1600.58,10978,4,alcista
2025-08-29 22:20:00,1616.35,1630.61,1608.6,1630.32,7048,5,alcista
2025-08-29 22:30:00,1660.11,1660.11,1627.15,1654.49,6396,4,bajista
2025-08-29 22:40:00,1633.78,1691.43,1633.78,1691.43,8266,4,alcista
2025-08-29 22:50:00,1682.19,1757.21,1682.19,1757.21,10205,4,alcista
2025-08-29 23:00:00,1783.5,1810.62,1783.5,1796.71,7719,4,alcista
2025-08-29 23:10:00,1791.22,1791.22,1763.2,1771.04,10066,5,bajista
2025-08-29 23:20:00,1759.73,1775.13,1697.48,1697.48,9473,5,bajista
2025-08-29 23:30:00,1721.5,1769.88,1714.1,1769.88,10002,4,alcista
2025-08-29 23:40:00,1754.06,1764.68,1754.06,1755.84,8689,3,alcista
2025-08-29 23:50:00,1728.6,1728.6,1676.21,1676.21,14092,6,bajista
2025-08-30 00:00:00,1675.36,1675.36,1636.76,1665.74,11219,5,bajista
2025-08-30 00:10:00,1681.39,1714.02,1672.12,1672.12,11322,4,bajista
2025-08-30 00:20:00,1655.76,1685.24,1655.76,1685.24,11522,4,alcista
2025-08-30 00:30:00,1704.9,1704.9,1669.52,1669.52,12362,4,bajista
2025-08-30 00:40:00,1650.2,1651.08,1611.97,1611.97,17703,6,bajista
2025-08-30 00:50:00,1643.44,1687.53,1643.44,1687.53,12055,4,alcista
2025-08-30 01:00:00,1668.7,1670.39,1625.63,1625.63,11018,6,bajista
2025-08-30 01:10:00,1595.19,1617.67,1594.49,1603.44,18412,6,alcista
2025-08-30 01:20:00,1627.05,1658.03,1627.05,1652.78,11268,5,alcista
2025-08-30 01:30:00,1646.87,1675.1,1643.15,1669.72,15633,5,alcista
2025-08-30 01:40:00,1696.75,1751.64,1696.75,1751.64,11935,5,alcista
2025-08-30 01:50:00,1738.3,1750.6,1709.61,1750.6,14269,5,alcista
2025-08-30 02:00:00,1757.19,1757.19,1719.45,1719.45,8382,3,bajista
2025-08-30 02:10:00,1724.15,1774.94,1708.55,1774.94,20887,6,alcista
2025-08-30 02:20:00,1778.97,1779.83,1712.38,1712.38,11399,5,bajista
2025-08-30 02:30:00,1720.49,1746.88,1713.83,1746.88,11071,4,alcista
2025-08-30 02:40:00,1761.08,1779.96,1761.08,1779.96,14186,5,alcista
2025-08-30 02:50:00,1800.48,1838.76,1748.02,1838.76,19254,7,alcista
2025-08-30 03:00:00,1811.78,1920.08,1811.78,1920.08,18081,5,alcista
2025-08-30 03:10:00,1911.47,1928.66,1911.47,1920.73,10991,4,alcista
2025-08-30 03:20:00,1941.9,1941.9,1888.34,1907.67,18580,5,bajista
2025-08-30 03:30:00,1935.85,1944.45,1899.26,1939.66,12150,6,alcista
2025-08-30 03:40:00,1901.4,1901.83,1870.19,1870.19,13886,6,bajista
2025-08-30 03:50:00,1893.46,1946.52,1893.46,1930.29,11018,5,alcista
2025-08-30 04:00:00,1907.93,1921.76,1896.4,1921.76,9476,4,alcista
2025-08-30 04:10:00,1900.6,1960.47,1900.6,1960.47,13193,4,alcista
2025-08-30 04:20:00,1921.3,1961.34,1921.3,1961.34,16312,5,alcista
2025-08-30 04:30:00,2000.28,2000.28,1949.44,1971.47,8311,5,bajista
2025-08-30 04:40:00,1946.32,1946.32,1895.53,1918.71,17352,5,bajista
2025-08-30 04:50:00,1883.49,1883.49,1841.07,1841.07,18862,6,bajista
2025-08-30 05:00:00,1851.89,1896.88,1851.89,1887.79,13068,4,alcista
2025-08-30 05:10:00,1895.73,1915.36,1863.07,1915.36,15020,7,alcista
2025-08-30 05:20:00,1916.06,1946.31,1889.24,1946.31,13588,4,alcista
