timestamp,open,high,low,close,volume,num_trades,tipo
2025-08-28 05:30:00,972.02,972.02,938.3,938.3,12947,5,bajista
2025-08-28 05:40:00,940.92,958.39,937.07,958.39,7766,4,alcista
2025-08-28 05:50:00,976.12,995.75,976.12,995.75,8202,4,alcista
2025-08-28 06:00:00,1001.94,1020.87,993.91,1002.71,19334,6,alcista
2025-08-28 06:10:00,986.39,1011.35,986.39,1011.35,11828,5,alcista
2025-08-28 06:20:00,995.02,1020.8,982.04,1020.8,17263,6,alcista
2025-08-28 06:30:00,1022.11,1024.47,1016.8,1016.8,14691,5,bajista
2025-08-28 06:40:00,1001.22,1002.78,989.92,989.92,17433,5,bajista
2025-08-28 06:50:00,1000.92,1004.15,985.58,985.58,10808,5,bajista
2025-08-28 07:00:00,1001.42,1001.42,990.09,996.23,16999,5,bajista
2025-08-28 07:10:00,1000.61,1024.29,1000.61,1024.29,16020,4,alcista
2025-08-28 07:20:00,1004.34,1024.09,1004.34,1010.36,9687,5,alcista
2025-08-28 07:30:00,1015.66,1015.66,993.14,994.79,7760,5,bajista
2025-08-28 07:40:00,980.22,984.05,966.65,984.05,18794,5,alcista
2025-08-28 07:50:00,976.93,992.23,955.56,955.56,7951,4,bajista
2025-08-28 08:00:00,943.41,943.41,908.2,908.2,17979,6,bajista
2025-08-28 08:10:00,913.16,925.58,913.16,920.79,5463,4,alcista
2025-08-28 08:20:00,932.78,932.78,880.63,880.63,15957,6,bajista
2025-08-28 08:30:00,866.34,866.34,858.15,865.03,7508,4,bajista
2025-08-28 08:40:00,855.66,873.25,855.66,873.25,14273,5,alcista
2025-08-28 08:50:00,882.36,882.36,841.99,841.99,16122,6,bajista
2025-08-28 09:00:00,826.94,829.14,814.5,829.14,4964,3,alcista
2025-08-28 09:10:00,824.24,824.24,798.09,803.39,12140,5,bajista
2025-08-28 09:20:00,793.33,803.04,781.34,781.34,21016,6,bajista
2025-08-28 09:30:00,781.02,800.83,781.02,788.78,10698,5,alcista
2025-08-28 09:40:00,782.43,810.79,782.43,810.79,14884,6,alcista
2025-08-28 09:50:00,810.77,816.29,787.38,792.13,19332,6,bajista
2025-08-28 10:00:00,796.04,830.94,796.04,830.94,9407,5,alcista
2025-08-28 10:10:00,816.91,830.71,816.91,824.38,14714,4,alcista
2025-08-28 10:20:00,816.33,816.33,800.83,812.26,13028,5,bajista
2025-08-28 10:30:00,809.38,824.76,809.38,817.89,12382,5,alcista
2025-08-28 10:40:00,824.58,827.12,814.19,821.28,18235,6,bajista
2025-08-28 10:50:00,831.83,831.83,810.01,824.42,16908,6,bajista
2025-08-28 11:00:00,809.87,816.13,799.87,816.13,12801,6,alcista
2025-08-28 11:10:00,829.15,829.15,822.44,827.56,4990,4,bajista
2025-08-28 11:20:00,818.01,829.19,818.01,822.39,9733,5,alcista
2025-08-28 11:30:00,833.88,850.98,833.88,841.69,6198,4,alcista
2025-08-28 11:40:00,841.31,853.7,828.02,849.9,20141,7,alcista
2025-08-28 11:50:00,864.04,878.83,852.21,868.29,9606,5,alcista
2025-08-28 12:00:00,859.41,866.68,854.57,866.68,18659,5,alcista
2025-08-28 12:10:00,875.25,875.25,842.02,842.02,4365,4,bajista
2025-08-28 12:20:00,832.52,832.52,809.03,809.03,14406,4,bajista
2025-08-28 12:30:00,819.55,819.55,794.85,809.95,17050,6,bajista
2025-08-28 12:40:00,817.93,826.27,812.87,826.27,15049,5,alcista
2025-08-28 12:50:00,825.21,845.96,825.21,845.96,16771,5,alcista
2025-08-28 13:00:00,855.01,886.95,855.01,877.39,18885,6,alcista
2025-08-28 13:10:00,894.5,914.73,890.37,898.61,11028,5,alcista
2025-08-28 13:20:00,896.31,900.17,892.54,900.17,9105,4,alcista
2025-08-28 13:30:00,901.57,912.42,901.57,903.71,12969,5,alcista
2025-08-28 13:40:00,900.0,911.52,899.44,899.44,13489,5,bajista
2025-08-28 13:50:00,881.52,881.52,867.31,869.48,9176,5,bajista
2025-08-28 14:00:00,857.3,861.83,846.22,849.13,8966,4,bajista
2025-08-28 14:10:00,855.82,855.82,832.92,854.97,16348,7,bajista
2025-08-28 14:20:00,866.38,872.17,856.77,867.41,6494,5,alcista
2025-08-28 14:30:00,872.71,889.46,864.85,869.28,16408,6,bajista
2025-08-28 14:40:00,852.17,865.85,852.17,863.56,8766,4,alcista
2025-08-28 14:50:00,863.2,872.38,847.32,872.38,14288,5,alcista
2025-08-28 15:00:00,856.84,856.84,815.18,815.18,8480,4,bajista
2025-08-28 15:10:00,820.59,873.95,820.59,873.95,14287,6,alcista
2025-08-28 15:20:00,888.92,907.47,888.92,907.47,8680,4,alcista
2025-08-28 15:30:00,918.13,918.13,906.52,906.52,7036,3,bajista
2025-08-28 15:40:00,914.22,935.6,897.36,935.6,20555,7,alcista
2025-08-28 15:50:00,931.71,950.37,931.71,950.37,14194,6,alcista
2025-08-28 16:00:00,958.16,982.75,958.16,982.75,5273,4,alcista
2025-08-28 16:10:00,991.82,991.82,962.97,989.06,17733,6,bajista
2025-08-28 16:20:00,992.42,1015.36,992.42,1015.36,18854,6,alcista
2025-08-28 16:30:00,1023.25,1025.78,1010.94,1010.94,13142,4,bajista
2025-08-28 16:40:00,1023.97,1053.11,1023.97,1026.23,17924,5,alcista
2025-08-28 16:50:00,1032.2,1036.95,1020.71,1020.71,20571,6,bajista
2025-08-28 17:00:00,1013.55,1037.64,1013.55,1018.97,9416,5,alcista
2025-08-28 17:10:00,1034.66,1034.66,997.48,999.11,12867,5,bajista
2025-08-28 17:20:00,988.72,988.72,983.26,983.62,8467,4,bajista
2025-08-28 17:30:00,976.53,976.53,961.29,974.27,12524,6,bajista
2025-08-28 17:40:00,991.41,1013.19,991.41,1013.19,10765,3,alcista
2025-08-28 17:50:00,1012.33,1012.33,976.63,990.72,12933,4,bajista
2025-08-28 18:00:00,976.24,1019.13,976.24,1019.13,17338,7,alcista
2025-08-28 18:10:00,1011.18,1012.26,964.22,964.22,13108,5,bajista
2025-08-28 18:20:00,956.59,980.73,956.59,980.73,12526,5,alcista
2025-08-28 18:30:00,980.57,980.57,954.89,958.83,10806,4,bajista
2025-08-28 18:40:00,976.93,978.51,966.04,968.68,18586,5,bajista
2025-08-28 18:50:00,964.36,990.31,963.44,990.31,20598,6,alcista
2025-08-28 19:00:00,996.83,1017.1,995.89,1017.1,5390,4,alcista
2025-08-28 19:10:00,1029.64,1042.74,1019.85,1042.74,12508,4,alcista
2025-08-28 19:20:00,1039.33,1058.52,1004.73,1034.48,19177,7,bajista
2025-08-28 19:30:00,1042.58,1042.58,1030.28,1035.1,9633,3,bajista
2025-08-28 19:40:00,1047.55,1072.42,1040.28,1072.42,16305,5,alcista
2025-08-28 19:50:00,1085.16,1108.34,1084.74,1084.74,15867,6,bajista
2025-08-28 20:00:00,1091.22,1091.22,1068.74,1070.33,8653,4,bajista
2025-08-28 20:10:00,1060.29,1070.26,1049.48,1049.48,15611,7,bajista
2025-08-28 20:20:00,1047.73,1048.8,1022.64,1022.64,8307,5,bajista
2025-08-28 20:30:00,1031.33,1031.33,1014.14,1016.6,21223,7,bajista
2025-08-28 20:40:00,1023.43,1047.35,1023.43,1047.35,7671,3,alcista
2025-08-28 20:50:00,1030.8,1030.8,1005.15,1010.67,20226,6,bajista
2025-08-28 21:00:00,993.71,993.71,957.34,957.34,13638,5,bajista
2025-08-28 21:10:00,941.96,949.28,934.65,949.28,9485,4,alcista
2025-08-28 21:20:00,933.76,933.76,915.35,927.94,13510,6,bajista
2025-08-28 21:30:00,944.41,971.04,944.41,971.04,8589,4,alcista
2025-08-28 21:40:00,964.53,966.99,960.34,966.99,11201,4,alcista
2025-08-28 21:50:00,963.8,964.71,961.66,964.71,9385,4,alcista
2025-08-28 22:00:00,954.2,957.43,939.8,939.8,10582,5,bajista
2025-08-28 22:10:00,948.6,948.6,930.14,938.92,5917,5,bajista
2025-08-28 22:20:00,937.51,944.56,934.71,942.99,4550,5,alcista
2025-08-28 22:30:00,936.38,966.7,936.38,960.64,9773,5,alcista
2025-08-28 22:40:00,950.2,959.03,949.28,952.33,13931,5,alcista
2025-08-28 22:50:00,947.46,973.79,947.46,969.33,12778,4,alcista
2025-08-28 23:00:00,954.16,954.16,922.38,922.38,15285,6,bajista
2025-08-28 23:10:00,912.51,915.97,883.04,883.04,12703,6,bajista
2025-08-28 23:20:00,890.19,911.64,890.19,890.2,10025,6,alcista
2025-08-28 23:30:00,888.08,893.83,882.59,882.59,11971,4,bajista
2025-08-28 23:40:00,878.3,911.03,878.3,911.03,16013,5,alcista
2025-08-28 23:50:00,895.97,899.06,885.74,899.06,9193,4,alcista
2025-08-29 00:00:00,898.33,898.33,868.58,868.58,10689,4,bajista
2025-08-29 00:10:00,883.76,916.25,870.63,916.25,11701,6,alcista
2025-08-29 00:20:00,898.85,912.7,898.85,903.65,14699,6,alcista
2025-08-29 00:30:00,916.18,921.25,897.18,911.38,14938,6,bajista
2025-08-29 00:40:00,903.39,903.39,886.44,886.44,4428,4,bajista
2025-08-29 00:50:00,904.11,934.51,904.11,934.51,9930,4,alcista
2025-08-29 01:00:00,927.1,944.04,911.46,911.46,10711,5,bajista
2025-08-29 01:10:00,909.63,914.51,894.03,899.53,14518,5,bajista
2025-08-29 01:20:00,911.51,924.25,902.79,920.37,13742,5,alcista
2025-08-29 01:30:00,914.57,929.19,914.57,917.69,13789,4,alcista
2025-08-29 01:40:00,921.53,953.81,921.53,942.61,21576,6,alcista
2025-08-29 01:50:00,925.13,964.88,925.13,964.88,10551,5,alcista
2025-08-29 02:00:00,971.43,994.66,971.43,975.58,21336,6,alcista
2025-08-29 02:10:00,976.45,996.87,972.15,996.87,12862,4,alcista
2025-08-29 02:20:00,1014.1,1017.49,998.49,1004.81,11057,4,bajista
2025-08-29 02:30:00,1016.51,1016.51,998.11,998.11,14261,5,bajista
2025-08-29 02:40:00,998.54,998.54,976.15,983.82,10403,5,bajista
2025-08-29 02:50:00,996.66,1027.1,996.66,1022.93,13928,4,alcista
2025-08-29 03:00:00,1026.75,1039.9,991.08,991.08,14055,5,bajista
2025-08-29 03:10:00,975.95,975.95,950.75,964.7,18616,6,bajista
2025-08-29 03:20:00,961.78,965.97,945.45,960.86,14048,5,bajista
2025-08-29 03:30:00,960.59,971.65,944.64,971.65,15268,5,alcista
2025-08-29 03:40:00,955.85,955.85,903.57,903.57,21719,6,bajista
2025-08-29 03:50:00,896.65,936.75,896.65,936.75,10419,4,alcista
2025-08-29 04:00:00,943.29,943.29,919.48,919.48,10572,5,bajista
2025-08-29 04:10:00,912.86,912.86,882.76,882.76,9460,6,bajista
2025-08-29 04:20:00,881.35,881.51,864.42,879.09,13587,4,bajista
2025-08-29 04:30:00,872.11,874.11,865.05,874.11,4875,4,alcista
2025-08-29 04:40:00,878.75,899.67,878.75,899.67,12022,4,alcista
2025-08-29 04:50:00,888.58,900.23,888.58,889.57,16137,5,alcista
2025-08-29 05:00:00,904.73,913.35,899.47,910.86,14454,5,alcista
2025-08-29 05:10:00,918.35,918.35,887.84,898.84,16596,6,bajista
2025-08-29 05:20:00,897.86,915.55,897.86,915.55,7436,4,alcista
2025-08-29 05:30:00,906.33,906.96,899.8,899.8,9131,4,bajista
2025-08-29 05:40:00,910.21,911.44,898.01,902.97,7346,5,bajista
2025-08-29 05:50:00,901.19,901.19,885.56,894.42,9007,3,bajista
2025-08-29 06:00:00,881.3,906.49,881.3,896.5,14039,5,alcista
2025-08-29 06:10:00,910.04,926.82,897.85,926.12,16939,6,alcista
2025-08-29 06:20:00,921.63,961.45,921.63,961.45,16222,5,alcista
2025-08-29 06:30:00,966.02,974.31,957.73,957.73,7718,5,bajista
2025-08-29 06:40:00,942.89,942.89,913.03,913.03,18250,6,bajista
2025-08-29 06:50:00,912.58,924.88,907.26,924.88,9695,5,alcista
2025-08-29 07:00:00,927.32,945.59,927.32,929.06,7822,4,alcista
2025-08-29 07:10:00,920.03,935.01,915.97,935.01,8991,4,alcista
2025-08-29 07:20:00,925.5,945.94,916.75,945.94,13982,6,alcista
2025-08-29 07:30:00,933.48,933.77,907.75,919.54,16355,6,bajista
2025-08-29 07:40:00,902.6,902.6,879.9,886.92,11024,5,bajista
2025-08-29 07:50:00,882.27,888.54,875.4,877.57,12112,5,bajista
2025-08-29 08:00:00,878.34,898.85,878.34,891.72,10509,5,alcista
2025-08-29 08:10:00,882.12,882.12,862.32,862.32,10371,5,bajista
2025-08-29 08:20:00,852.88,853.89,814.91,814.91,14080,5,bajista
2025-08-29 08:30:00,826.01,828.13,819.96,819.96,12521,4,bajista
2025-08-29 08:40:00,812.76,821.11,812.76,819.02,13508,5,alcista
2025-08-29 08:50:00,820.9,827.4,810.09,811.78,15563,5,bajista
2025-08-29 09:00:00,803.9,818.39,802.45,818.39,12510,5,alcista
2025-08-29 09:10:00,816.88,816.88,790.44,790.44,9355,4,bajista
2025-08-29 09:20:00,792.81,796.44,791.79,793.28,10869,5,alcista
2025-08-29 09:30:00,788.14,803.37,788.14,800.99,9647,4,alcista
2025-08-29 09:40:00,786.11,795.06,786.11,795.06,9182,4,alcista
2025-08-29 09:50:00,789.82,789.82,781.18,783.4,6339,4,bajista
2025-08-29 10:00:00,791.39,833.96,791.39,833.96,8830,6,alcista
2025-08-29 10:10:00,832.55,890.22,832.55,890.22,17394,6,alcista
2025-08-29 10:20:00,907.78,924.99,907.78,921.05,5955,4,alcista
2025-08-29 10:30:00,925.76,925.76,904.98,918.1,6360,4,bajista
2025-08-29 10:40:00,934.42,948.16,926.29,944.89,21456,6,alcista
2025-08-29 10:50:00,928.9,928.9,873.4,873.4,14953,8,bajista
2025-08-29 11:00:00,890.37,897.82,890.37,894.02,9980,5,alcista
2025-08-29 11:10:00,900.5,929.16,900.5,929.16,9010,5,alcista
2025-08-29 11:20:00,913.61,930.88,913.61,930.88,8932,5,alcista
2025-08-29 11:30:00,926.39,936.73,926.39,928.36,3933,3,alcista
2025-08-29 11:40:00,923.76,929.88,920.93,929.88,11018,4,alcista
2025-08-29 11:50:00,938.94,945.52,922.93,922.93,10923,4,bajista
2025-08-29 12:00:00,919.12,919.12,904.08,916.85,7492,4,bajista
2025-08-29 12:10:00,932.54,978.95,932.54,978.95,21070,6,alcista
2025-08-29 12:20:00,963.54,967.22,944.27,944.27,15575,4,bajista
2025-08-29 12:30:00,938.86,949.44,912.96,912.96,15451,6,bajista
2025-08-29 12:40:00,923.0,923.0,886.11,894.95,17186,6,bajista
2025-08-29 12:50:00,892.83,919.3,892.83,903.4,8469,5,alcista
2025-08-29 13:00:00,901.32,919.51,901.32,919.51,16511,5,alcista
2025-08-29 13:10:00,919.64,952.38,916.59,952.38,13664,6,alcista
2025-08-29 13:20:00,943.66,946.23,911.56,911.56,7997,4,bajista
2025-08-29 13:30:00,921.19,949.38,921.19,923.12,22925,5,alcista
2025-08-29 13:40:00,912.3,924.23,901.28,905.94,14962,6,bajista
2025-08-29 13:50:00,893.13,926.82,893.13,917.04,7668,5,alcista
2025-08-29 14:00:00,911.19,924.71,911.14,924.71,18652,5,alcista
2025-08-29 14:10:00,938.54,953.45,928.59,953.45,18072,7,alcista
2025-08-29 14:20:00,946.34,946.8,930.57,946.8,14397,5,alcista
2025-08-29 14:30:00,956.0,956.0,934.99,946.77,13514,5,bajista
2025-08-29 14:40:00,932.9,956.13,927.42,956.13,15286,5,alcista
2025-08-29 14:50:00,974.6,988.31,974.6,980.32,10717,5,alcista
2025-08-29 15:00:00,997.9,1052.7,997.9,1043.4,13168,5,alcista
2025-08-29 15:10:00,1054.12,1070.89,1049.79,1068.04,11604,5,alcista
2025-08-29 15:20:00,1082.78,1102.35,1073.69,1102.35,8042,5,alcista
2025-08-29 15:30:00,1094.54,1100.4,1083.96,1087.01,10322,4,bajista
2025-08-29 15:40:00,1072.68,1082.33,1063.8,1082.33,10984,5,alcista
2025-08-29 15:50:00,1082.03,1103.28,1082.03,1103.28,17305,5,alcista
2025-08-29 16:00:00,1107.59,1107.59,1079.3,1079.3,12930,6,bajista
2025-08-29 16:10:00,1097.21,1126.34,1097.21,1126.34,11441,5,alcista
2025-08-29 16:20:00,1110.58,1123.1,1090.04,1107.32,12672,5,bajista
2025-08-29 16:30:00,1094.16,1105.14,1076.18,1093.77,18181,6,bajista
2025-08-29 16:40:00,1080.58,1095.67,1080.58,1081.65,13372,5,alcista
2025-08-29 16:50:00,1082.86,1082.86,1035.08,1035.08,13431,5,bajista
2025-08-29 17:00:00,1034.87,1063.98,1034.87,1042.86,11606,6,alcista
2025-08-29 17:10:00,1032.97,1061.62,1032.97,1052.69,13274,5,alcista
2025-08-29 17:20:00,1071.46,1109.03,1071.46,1109.03,6970,4,alcista
2025-08-29 17:30:00,1122.34,1127.98,1116.39,1127.76,13303,4,alcista
2025-08-29 17:40:00,1125.73,1125.73,1116.28,1119.42,14333,4,bajista
2025-08-29 17:50:00,1104.66,1104.66,1078.57,1092.8,15362,5,bajista
2025-08-29 18:00:00,1076.27,1111.5,1076.27,1101.74,10000,4,alcista
2025-08-29 18:10:00,1095.38,1140.61,1095.38,1129.47,11094,6,alcista
2025-08-29 18:20:00,1122.89,1137.38,1110.4,1137.38,8041,5,alcista
2025-08-29 18:30:00,1138.1,1177.01,1138.1,1177.01,14118,4,alcista
2025-08-29 18:40:00,1158.75,1164.93,1138.41,1145.15,17027,6,bajista
2025-08-29 18:50:00,1152.0,1177.12,1152.0,1170.8,7124,5,alcista
2025-08-29 19:00:00,1180.57,1180.57,1108.62,1108.62,11643,6,bajista
2025-08-29 19:10:00,1091.76,1124.21,1090.15,1124.21,12290,5,alcista
2025-08-29 19:20:00,1131.47,1131.47,1079.84,1079.84,11640,4,bajista
2025-08-29 19:30:00,1062.11,1077.9,1061.32,1077.89,15808,5,alcista
2025-08-29 19:40:00,1061.36,1070.84,1059.45,1059.45,5461,4,bajista
2025-08-29 19:50:00,1078.08,1087.96,1055.77,1055.77,9637,5,bajista
2025-08-29 20:00:00,1059.85,1094.63,1056.07,1094.63,11487,5,alcista
2025-08-29 20:10:00,1100.38,1105.71,1082.19,1097.25,14308,5,bajista
2025-08-29 20:20:00,1113.28,1113.28,1067.56,1067.56,11288,5,bajista
2025-08-29 20:30:00,1086.29,1129.1,1086.29,1129.1,9538,4,alcista
2025-08-29 20:40:00,1131.85,1151.18,1131.85,1142.28,7928,5,alcista
2025-08-29 20:50:00,1147.19,1152.2,1131.95,1152.2,7861,4,alcista
2025-08-29 21:00:00,1133.89,1155.36,1127.55,1127.55,8996,4,bajista
2025-08-29 21:10:00,1106.2,1155.95,1106.2,1155.95,12793,5,alcista
2025-08-29 21:20:00,1162.1,1187.31,1162.1,1170.86,19173,6,alcista
2025-08-29 21:30:00,1155.92,1155.92,1128.43,1148.59,15413,4,bajista
2025-08-29 21:40:00,1132.53,1132.53,1117.75,1122.56,16045,4,bajista
2025-08-29 21:50:00,1131.57,1131.57,1104.96,1119.97,4726,4,bajista
2025-08-29 22:00:00,1139.22,1155.6,1126.39,1126.39,11392,5,bajista
2025-08-29 22:10:00,1146.59,1146.59,1087.25,1087.25,10519,5,bajista
2025-08-29 22:20:00,1096.13,1101.83,1086.89,1090.24,7887,4,bajista
2025-08-29 22:30:00,1068.61,1078.72,1047.89,1047.89,15492,4,bajista
2025-08-29 22:40:00,1044.41,1077.29,1044.41,1077.29,8094,6,alcista
2025-08-29 22:50:00,1057.26,1077.95,1037.91,1057.56,9972,5,alcista
2025-08-29 23:00:00,1069.3,1076.25,1062.5,1065.44,15515,5,bajista
2025-08-29 23:10:00,1055.11,1055.11,1023.85,1048.04,13245,6,bajista
2025-08-29 23:20:00,1062.56,1062.56,1030.38,1041.25,11806,6,bajista
2025-08-29 23:30:00,1031.27,1031.27,991.38,1011.66,20212,6,bajista
2025-08-29 23:40:00,1013.28,1038.04,997.27,1038.04,13094,5,alcista
2025-08-29 23:50:00,1036.55,1062.64,1025.0,1062.64,14677,6,alcista
2025-08-30 00:00:00,1079.82,1079.82,1061.68,1068.0,20288,6,bajista
2025-08-30 00:10:00,1067.72,1067.72,1054.13,1060.19,12287,6,bajista
2025-08-30 00:20:00,1056.04,1056.04,1020.41,1036.4,22279,6,bajista
2025-08-30 00:30:00,1030.06,1031.43,1014.43,1031.43,14701,4,alcista
2025-08-30 00:40:00,1018.8,1036.8,1018.8,1022.95,5333,4,alcista
2025-08-30 00:50:00,1035.59,1056.31,1023.24,1034.83,22566,6,bajista
2025-08-30 01:00:00,1052.44,1052.44,1032.96,1032.96,8024,4,bajista
2025-08-30 01:10:00,1050.49,1059.19,1048.98,1059.19,11128,4,alcista
2025-08-30 01:20:00,1059.87,1059.87,1016.03,1016.03,10207,4,bajista
2025-08-30 01:30:00,1024.48,1054.47,1024.48,1054.47,11734,5,alcista
2025-08-30 01:40:00,1037.44,1059.38,1025.85,1036.33,17150,7,bajista
2025-08-30 01:50:00,1043.07,1047.05,1030.21,1039.71,13779,5,bajista
2025-08-30 02:00:00,1031.18,1031.18,998.22,1002.52,12251,5,bajista
2025-08-30 02:10:00,995.19,1055.87,995.19,1043.18,12081,7,alcista
2025-08-30 02:20:00,1027.42,1052.9,1027.42,1052.9,17858,5,alcista
2025-08-30 02:30:00,1063.72,1081.7,1056.23,1081.7,13338,5,alcista
2025-08-30 02:40:00,1069.56,1094.5,1066.13,1094.5,19951,6,alcista
2025-08-30 02:50:00,1108.33,1126.82,1094.67,1126.82,18070,5,alcista
2025-08-30 03:00:00,1144.44,1148.21,1108.18,1108.18,14749,5,bajista
2025-08-30 03:10:00,1089.12,1089.12,1052.8,1052.8,11469,5,bajista
2025-08-30 03:20:00,1062.31,1096.49,1048.77,1077.88,3752,6,alcista
2025-08-30 03:30:00,1069.99,1090.08,1068.68,1090.08,12647,5,alcista
2025-08-30 03:40:00,1071.65,1080.06,1062.18,1062.18,10642,4,bajista
2025-08-30 03:50:00,1063.39,1081.99,1063.31,1072.83,14135,5,alcista
2025-08-30 04:00:00,1076.47,1092.24,1066.91,1082.01,24750,6,alcista
2025-08-30 04:10:00,1080.0,1080.0,1060.06,1060.06,5456,3,bajista
2025-08-30 04:20:00,1076.21,1091.09,1076.1,1085.78,10044,5,alcista
2025-08-30 04:30:00,1066.65,1087.22,1059.94,1087.22,9003,5,alcista
2025-08-30 04:40:00,1093.39,1095.48,1086.13,1088.55,10435,4,bajista
2025-08-30 04:50:00,1091.04,1112.13,1091.04,1101.77,8221,3,alcista
2025-08-30 05:00:00,1099.06,1104.72,1074.04,1074.04,15988,6,bajista
2025-08-30 05:10:00,1064.98,1064.98,1021.63,1021.63,14325,5,bajista
2025-08-30 05:20:00,1022.88,1026.97,1021.02,1026.97,15339,4,alcista
2025-08-30 05:30:00,1043.5,1076.5,1025.92,1076.5,17711,7,alcista
2025-08-30 05:40:00,1077.99,1093.55,1077.99,1093.55,15202,5,alcista
2025-08-30 05:50:00,1081.96,1081.96,1070.47,1070.47,5403,4,bajista
2025-08-30 06:00:00,1069.94,1078.11,1066.45,1074.21,17208,5,alcista
2025-08-30 06:10:00,1075.28,1090.31,1071.09,1083.77,15645,5,alcista
2025-08-30 06:20:00,1094.18,1102.55,1068.03,1068.03,9054,6,bajista
2025-08-30 06:30:00,1052.68,1052.68,1040.3,1040.3,14393,5,bajista
2025-08-30 06:40:00,1038.42,1092.38,1038.42,1081.84,14159,7,alcista
2025-08-30 06:50:00,1100.22,1124.13,1100.22,1109.62,7853,4,alcista
2025-08-30 07:00:00,1129.49,1158.83,1127.28,1158.83,18905,6,alcista
2025-08-30 07:10:00,1181.21,1234.92,1181.21,1234.92,8980,5,alcista
2025-08-30 07:20:00,1243.59,1249.72,1227.83,1227.83,12139,5,bajista
2025-08-30 07:30:00,1242.56,1243.98,1232.17,1243.98,8858,3,alcista
